Date,Open,High,Low,Close,Adj Close,Volume
2022-06-24,23.000000,23.000000,23.000000,23.000000,-0.003900,0
2022-06-27,22.799999,22.799999,22.799999,22.799999,-0.003866,0
2022-06-28,23.000000,23.000000,23.000000,23.000000,-0.003900,0
2022-06-29,23.200001,23.200001,23.200001,23.200001,-0.003934,0
2022-06-30,23.000000,23.000000,23.000000,23.000000,-0.003900,0
2022-07-01,23.400000,23.400000,23.400000,23.400000,-0.003968,0
2022-07-04,23.600000,23.600000,23.600000,23.600000,-0.004001,0
2022-07-05,23.200001,23.200001,23.200001,23.200001,-0.003934,0
2022-07-06,24.400000,24.400000,24.400000,24.400000,-0.004137,0
2022-07-07,25.000000,25.000000,25.000000,25.000000,-0.004239,0
2022-07-08,24.799999,24.799999,24.799999,24.799999,-0.004205,0
2022-07-11,25.000000,25.000000,25.000000,25.000000,-0.004239,100
2022-07-12,25.000000,25.000000,25.000000,25.000000,-0.004239,0
2022-07-13,24.799999,24.799999,24.799999,24.799999,-0.004205,0
2022-07-14,24.600000,24.600000,24.600000,24.600000,-0.004171,0
2022-07-15,24.400000,24.400000,24.400000,24.400000,-0.004137,0
2022-07-18,24.200001,24.200001,24.200001,24.200001,-0.004103,0
2022-07-19,24.200001,24.200001,24.200001,24.200001,-0.004103,0
2022-07-20,24.400000,24.400000,24.400000,24.400000,-0.004137,0
2022-07-21,24.600000,24.600000,24.600000,24.600000,-0.004171,0
2022-07-22,24.600000,24.600000,24.600000,24.600000,-0.004171,0
2022-07-25,25.000000,25.000000,25.000000,25.000000,-0.004239,0
2022-07-26,25.000000,25.000000,25.000000,25.000000,-0.004239,0
2022-07-27,25.200001,25.200001,25.200001,25.200001,-0.004273,0
2022-07-28,25.200001,25.200001,25.200001,25.200001,-0.004273,0
2022-07-29,25.600000,25.600000,25.600000,25.600000,-0.004341,0
2022-08-01,27.400000,27.400000,27.400000,27.400000,-0.004646,0
2022-08-02,27.799999,27.799999,27.799999,27.799999,-0.004714,0
2022-08-03,27.000000,27.000000,27.000000,27.000000,-0.004578,0
2022-08-04,26.600000,26.600000,26.600000,26.600000,-0.004510,0
2022-08-05,27.200001,27.200001,27.200001,27.200001,-0.004612,0
2022-08-08,26.799999,26.799999,26.799999,26.799999,-0.004544,0
2022-08-09,26.600000,26.600000,26.600000,26.600000,-0.004510,0
2022-08-10,26.799999,26.799999,26.799999,26.799999,-0.004544,0
2022-08-11,26.799999,26.799999,26.799999,26.799999,-0.004544,0
2022-08-12,27.000000,27.000000,27.000000,27.000000,-0.004578,0
2022-08-15,27.400000,27.400000,27.400000,27.400000,-0.004646,0
2022-08-16,27.799999,27.799999,27.799999,27.799999,-0.004714,0
2022-08-17,27.799999,27.799999,27.799999,27.799999,-0.004714,0
2022-08-18,27.799999,27.799999,27.799999,27.799999,-0.004714,0
2022-08-19,27.799999,27.799999,27.799999,27.799999,-0.004714,0
2022-08-22,27.200001,27.200001,27.200001,27.200001,-0.004612,0
2022-08-23,27.400000,27.400000,27.400000,27.400000,-0.004646,0
2022-08-24,27.200001,27.200001,27.200001,27.200001,-0.004612,0
2022-08-25,27.200001,27.200001,27.200001,27.200001,-0.004612,0
2022-08-26,27.600000,27.600000,27.600000,27.600000,-0.004680,0
2022-08-29,27.200001,27.200001,27.200001,27.200001,-0.004612,0
2022-08-30,27.799999,27.799999,27.799999,27.799999,-0.004714,0
2022-08-31,27.600000,27.600000,27.600000,27.600000,-0.004680,0
2022-09-01,27.400000,27.400000,27.400000,27.400000,-0.004646,0
2022-09-02,27.200001,27.200001,27.200001,27.200001,-0.004612,0
2022-09-05,27.400000,27.400000,27.400000,27.400000,-0.004646,0
2022-09-06,27.000000,27.000000,27.000000,27.000000,-0.004578,0
2022-09-07,26.600000,26.600000,26.600000,26.600000,-0.004510,0
2022-09-08,27.000000,27.000000,27.000000,27.000000,-0.004578,0
2022-09-09,27.600000,27.600000,27.600000,27.600000,-0.004680,0
2022-09-12,27.400000,27.400000,27.400000,27.400000,-0.004646,0
2022-09-13,27.799999,27.799999,27.799999,27.799999,-0.004714,0
2022-09-14,27.600000,27.600000,27.600000,27.600000,-0.004680,0
2022-09-15,27.799999,27.799999,27.799999,27.799999,-0.004714,0
2022-09-16,27.600000,27.600000,27.600000,27.600000,-0.004680,0
2022-09-19,27.600000,27.600000,27.600000,27.600000,-0.004680,0
2022-09-20,27.600000,27.600000,27.600000,27.600000,-0.004680,0
2022-09-21,27.400000,27.400000,27.400000,27.400000,-0.004646,0
2022-09-22,27.400000,27.400000,27.400000,27.400000,-0.004646,0
2022-09-23,28.000000,28.000000,28.000000,28.000000,-0.004748,0
2022-09-26,28.000000,28.000000,28.000000,28.000000,-0.004748,0
2022-09-27,28.200001,28.200001,28.200001,28.200001,-0.004781,0
2022-09-28,28.200001,28.200001,28.200001,28.200001,-0.004781,0
2022-09-29,28.200001,28.200001,28.200001,28.200001,0.048156,0
2022-09-30,27.799999,27.799999,27.799999,27.799999,0.047473,0
2022-10-03,27.400000,27.400000,27.400000,27.400000,0.046790,0
2022-10-04,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-10-05,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-10-06,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-10-07,28.200001,28.200001,28.200001,28.200001,0.048156,0
2022-10-10,28.400000,28.400000,28.400000,28.400000,0.048497,0
2022-10-11,28.200001,28.200001,28.200001,28.200001,0.048156,0
2022-10-12,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-10-13,27.600000,27.600000,27.600000,27.600000,0.047131,0
2022-10-14,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-10-17,27.600000,27.600000,27.600000,27.600000,0.047131,0
2022-10-18,27.799999,27.799999,27.799999,27.799999,0.047473,0
2022-10-19,27.799999,27.799999,27.799999,27.799999,0.047473,0
2022-10-20,27.799999,27.799999,27.799999,27.799999,0.047473,0
2022-10-21,27.400000,27.400000,27.400000,27.400000,0.046790,0
2022-10-24,27.400000,27.400000,27.400000,27.400000,0.046790,0
2022-10-25,27.200001,27.200001,27.200001,27.200001,0.046448,0
2022-10-26,27.400000,27.400000,27.400000,27.400000,0.046790,0
2022-10-27,27.600000,27.600000,27.600000,27.600000,0.047131,0
2022-10-28,27.400000,27.400000,27.400000,27.400000,0.046790,0
2022-10-31,27.799999,27.799999,27.799999,27.799999,0.047473,0
2022-11-01,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-11-02,28.400000,28.400000,28.400000,28.400000,0.048497,0
2022-11-03,28.600000,28.600000,28.600000,28.600000,0.048839,0
2022-11-04,28.400000,28.400000,28.400000,28.400000,0.048497,0
2022-11-07,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-11-08,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-11-09,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-11-10,27.799999,27.799999,27.799999,27.799999,0.047473,0
2022-11-11,28.400000,28.400000,28.400000,28.400000,0.048497,0
2022-11-14,28.600000,28.600000,28.600000,28.600000,0.048839,0
2022-11-15,27.799999,27.799999,27.799999,27.799999,0.047473,0
2022-11-16,28.000000,28.000000,28.000000,28.000000,0.047814,0
2022-11-17,28.200001,28.200001,28.200001,28.200001,0.048156,0
2022-11-18,28.799999,28.799999,28.799999,28.799999,0.049180,0
2022-11-21,29.000000,29.000000,29.000000,29.000000,0.049522,0
2022-11-22,29.200001,29.200001,29.200001,29.200001,0.049864,0
2022-11-23,29.000000,29.000000,29.000000,29.000000,0.049522,0
2022-11-24,29.200001,29.200001,29.200001,29.200001,0.049864,0
2022-11-25,29.799999,29.799999,29.799999,29.799999,0.050888,0
2022-11-28,30.000000,30.000000,30.000000,30.000000,0.051230,0
2022-11-29,30.000000,30.000000,30.000000,30.000000,0.051230,0
2022-11-30,30.400000,30.400000,30.400000,30.400000,0.051913,0
2022-12-01,31.799999,31.799999,31.799999,31.799999,0.054303,0
2022-12-02,31.799999,31.799999,31.799999,31.799999,0.054303,0
2022-12-05,31.799999,31.799999,31.799999,31.799999,0.054303,0
2022-12-06,31.400000,31.400000,31.400000,31.400000,0.053620,0
2022-12-07,30.799999,30.799999,30.799999,30.799999,0.052596,0
2022-12-08,30.600000,30.600000,30.600000,30.600000,0.052254,0
2022-12-09,31.200001,31.200001,31.200001,31.200001,0.053279,0
2022-12-12,31.200001,31.200001,31.200001,31.200001,0.053279,0
2022-12-13,31.000000,31.000000,31.000000,31.000000,0.052937,0
2022-12-14,31.799999,31.799999,31.799999,31.799999,0.054303,0
2022-12-15,31.200001,31.200001,31.200001,31.200001,0.053279,0
2022-12-16,30.799999,30.799999,30.799999,30.799999,0.052596,0
2022-12-19,30.799999,30.799999,30.799999,30.799999,0.052596,0
2022-12-20,31.000000,31.000000,31.000000,31.000000,0.052937,0
2022-12-21,30.400000,30.400000,30.400000,30.400000,0.051913,0
2022-12-22,30.400000,30.400000,30.400000,30.400000,0.051913,0
2022-12-23,29.799999,29.799999,29.799999,29.799999,0.050888,0
2022-12-27,29.200001,29.200001,29.200001,29.200001,0.049864,0
2022-12-28,29.200001,29.200001,29.200001,29.200001,0.049864,0
2022-12-29,28.799999,28.799999,28.799999,28.799999,0.049180,0
2022-12-30,28.400000,28.400000,28.200001,28.200001,0.048156,0
2023-01-02,28.600000,28.600000,28.600000,28.600000,0.048839,0
2023-01-03,29.000000,29.000000,29.000000,29.000000,0.049522,0
2023-01-04,28.400000,28.400000,28.400000,28.400000,0.048497,0
2023-01-05,27.799999,27.799999,27.799999,27.799999,0.047473,0
2023-01-06,27.400000,27.400000,27.400000,27.400000,0.046790,0
2023-01-09,27.400000,27.400000,27.400000,27.400000,0.046790,0
2023-01-10,27.200001,27.200001,27.200001,27.200001,0.046448,0
2023-01-11,27.400000,27.400000,27.400000,27.400000,0.046790,0
2023-01-12,27.600000,27.600000,27.600000,27.600000,0.047131,0
2023-01-13,28.600000,28.600000,28.600000,28.600000,0.048839,0
2023-01-16,29.200001,29.200001,29.200001,29.200001,0.049864,0
2023-01-17,29.600000,29.600000,29.600000,29.600000,0.050547,0
2023-01-18,29.600000,29.600000,29.600000,29.600000,0.050547,0
2023-01-19,29.600000,29.600000,29.600000,29.600000,0.050547,0
2023-01-20,29.200001,29.200001,29.200001,29.200001,0.049864,0
2023-01-23,29.000000,29.000000,29.000000,29.000000,0.049522,0
2023-01-24,30.000000,30.000000,30.000000,30.000000,0.051230,0
2023-01-25,29.799999,29.799999,29.799999,29.799999,0.050888,0
2023-01-26,30.000000,30.000000,30.000000,30.000000,0.051230,0
2023-01-27,30.000000,30.000000,30.000000,30.000000,0.051230,0
2023-01-30,29.799999,29.799999,29.799999,29.799999,0.050888,0
2023-01-31,30.400000,30.400000,30.400000,30.400000,0.051913,0
2023-02-01,29.000000,29.000000,29.000000,29.000000,0.049522,0
2023-02-02,27.600000,27.600000,27.600000,27.600000,0.047131,0
2023-02-03,28.400000,28.400000,28.400000,28.400000,0.048497,0
2023-02-06,28.200001,28.200001,28.200001,28.200001,0.048156,0
2023-02-07,28.799999,28.799999,28.799999,28.799999,0.049180,0
2023-02-08,29.000000,29.000000,29.000000,29.000000,0.049522,0
2023-02-09,28.799999,28.799999,28.799999,28.799999,0.049180,0
2023-02-10,28.600000,28.600000,28.600000,28.600000,0.048839,0
2023-02-13,28.400000,28.400000,28.400000,28.400000,0.048497,0
2023-02-14,28.600000,28.600000,28.600000,28.600000,0.048839,0
2023-02-15,28.000000,28.000000,28.000000,28.000000,0.047814,0
2023-02-16,27.799999,27.799999,27.799999,27.799999,0.047473,0
2023-02-17,28.000000,28.000000,28.000000,28.000000,0.047814,0
2023-02-20,28.600000,28.600000,28.600000,28.600000,0.048839,0
2023-02-21,28.600000,28.600000,28.600000,28.600000,0.048839,0
2023-02-22,28.200001,28.200001,28.200001,28.200001,0.048156,0
2023-02-23,28.200001,28.200001,28.200001,28.200001,0.048156,0
2023-02-24,28.799999,28.799999,28.799999,28.799999,0.049180,0
2023-02-27,27.799999,27.799999,27.799999,27.799999,0.047473,0
2023-02-28,27.600000,27.600000,27.600000,27.600000,0.047131,0
2023-03-01,30.000000,30.000000,30.000000,30.000000,0.051230,0
2023-03-02,29.600000,29.600000,29.600000,29.600000,0.050547,0
2023-03-03,30.600000,30.600000,30.600000,30.600000,0.052254,0
2023-03-06,30.600000,30.600000,30.600000,30.600000,0.052254,0
2023-03-07,30.000000,30.000000,30.000000,30.000000,0.051230,0
2023-03-08,29.600000,29.600000,29.600000,29.600000,0.050547,0
2023-03-09,31.000000,31.000000,31.000000,31.000000,0.052937,0
2023-03-10,31.000000,31.000000,31.000000,31.000000,0.052937,0
2023-03-13,30.799999,30.799999,30.799999,30.799999,0.052596,0
2023-03-14,31.400000,31.400000,31.400000,31.400000,0.053620,0
2023-03-15,31.000000,31.000000,31.000000,31.000000,0.052937,0
2023-03-16,31.200001,31.200001,31.200001,31.200001,0.053279,0
2023-03-17,31.400000,31.400000,31.400000,31.400000,0.053620,0
2023-03-20,31.600000,31.600000,31.600000,31.600000,0.053962,0
2023-03-21,31.200001,31.200001,31.200001,31.200001,0.053279,0
2023-03-22,30.799999,30.799999,30.799999,30.799999,0.052596,0
2023-03-23,31.000000,31.000000,31.000000,31.000000,0.052937,0
2023-03-24,31.600000,31.600000,31.600000,31.600000,0.053962,0
2023-03-27,31.200001,31.200001,31.200001,31.200001,0.053279,0
2023-03-28,31.600000,31.600000,31.600000,31.600000,0.053962,0
2023-03-29,32.000000,32.000000,32.000000,32.000000,0.054645,0
2023-03-30,31.799999,31.799999,31.799999,31.799999,-0.347542,0
2023-03-31,31.600000,31.600000,31.600000,31.600000,-0.345356,0
2023-04-03,32.400002,32.400002,32.400002,32.400002,-0.354099,0
2023-04-04,32.200001,32.200001,32.200001,32.200001,-0.351913,0
2023-04-05,31.799999,31.799999,31.799999,31.799999,-0.347542,0
2023-04-06,32.400002,32.400002,32.400002,32.400002,-0.354099,0
2023-04-11,32.400002,32.400002,32.400002,32.400002,-0.354099,0
2023-04-12,32.200001,32.200001,32.200001,32.200001,-0.351913,0
2023-04-13,32.000000,32.000000,32.000000,32.000000,-0.349728,0
2023-04-14,32.599998,32.599998,32.599998,32.599998,-0.356285,0
2023-04-17,32.400002,32.400002,32.400002,32.400002,-0.354099,0
2023-04-18,32.799999,32.799999,32.799999,32.799999,-0.358471,0
2023-04-19,32.799999,32.799999,32.799999,32.799999,-0.358471,0
2023-04-20,32.599998,32.599998,32.599998,32.599998,-0.356285,0
2023-04-21,33.000000,33.000000,33.000000,33.000000,-0.360657,0
2023-04-24,32.799999,32.799999,32.799999,32.799999,-0.358471,0
2023-04-25,32.400002,32.400002,32.400002,32.400002,-0.354099,0
2023-04-26,32.599998,32.599998,32.599998,32.599998,-0.356285,0
2023-04-27,32.400002,32.400002,32.400002,32.400002,-0.354099,0
2023-04-28,32.799999,32.799999,32.799999,32.799999,-0.358471,0
2023-05-02,32.200001,32.200001,32.200001,32.200001,-0.351913,0
2023-05-03,32.599998,32.599998,32.599998,32.599998,-0.356285,0
2023-05-04,32.400002,32.400002,32.400002,32.400002,-0.354099,0
2023-05-05,32.799999,32.799999,32.799999,32.799999,-0.358471,0
2023-05-08,32.400002,32.400002,32.400002,32.400002,-0.354099,0
2023-05-09,32.799999,32.799999,32.799999,32.799999,-0.358471,0
2023-05-10,32.200001,32.200001,32.200001,32.200001,-0.351913,0
2023-05-11,32.599998,32.599998,32.599998,32.599998,-0.356285,0
2023-05-12,32.599998,32.599998,32.599998,32.599998,-0.356285,0
2023-05-15,33.599998,33.599998,33.599998,33.599998,-0.367214,0
2023-05-16,34.000000,34.000000,34.000000,34.000000,-0.371586,0
2023-05-17,34.000000,34.000000,34.000000,34.000000,-0.371586,0
2023-05-18,34.400002,34.400002,34.400002,34.400002,-0.375957,0
2023-05-19,34.400002,34.400002,34.400002,34.400002,-0.375957,0
2023-05-22,35.200001,35.200001,35.200001,35.200001,-0.384700,0
2023-05-23,35.200001,35.200001,35.200001,35.200001,-0.384700,0
2023-05-24,35.000000,35.000000,35.000000,35.000000,-0.382515,0
2023-05-25,35.599998,35.599998,35.599998,35.599998,-0.389072,0
2023-05-26,36.200001,36.200001,36.200001,36.200001,-0.395629,0
2023-05-29,36.000000,36.000000,36.000000,36.000000,-0.393444,0
2023-05-30,36.000000,36.000000,36.000000,36.000000,-0.393444,0
2023-05-31,36.000000,36.000000,36.000000,36.000000,-0.393444,0
2023-06-01,36.400002,36.400002,36.400002,36.400002,-0.397815,0
2023-06-02,36.799999,36.799999,36.799999,36.799999,-0.402187,0
2023-06-05,37.400002,37.400002,37.400002,37.400002,-0.408744,0
2023-06-06,38.799999,38.799999,38.799999,38.799999,-0.424045,0
2023-06-07,38.200001,38.200001,38.200001,38.200001,-0.417487,0
2023-06-08,37.400002,37.400002,37.400002,37.400002,-0.408744,0
2023-06-09,37.200001,37.200001,37.200001,37.200001,-0.406558,0
2023-06-12,37.000000,37.000000,37.000000,37.000000,-0.404373,0
2023-06-13,37.400002,37.400002,37.400002,37.400002,-0.408744,0
2023-06-14,37.799999,37.799999,37.799999,37.799999,-0.413116,0
2023-06-15,37.200001,37.200001,37.200001,37.200001,-0.406558,0
2023-06-16,37.400002,37.400002,37.400002,37.400002,-0.408744,0
2023-06-19,36.400002,36.400002,36.400002,36.400002,-0.397815,0
2023-06-20,36.400002,36.400002,36.400002,36.400002,-0.397815,0
2023-06-21,36.400002,36.400002,36.400002,36.400002,-0.397815,0
2023-06-22,36.200001,36.200001,36.200001,36.200001,-0.395629,0
2023-06-23,35.799999,35.799999,35.799999,35.799999,-0.391258,0
2023-06-26,36.599998,36.599998,36.599998,36.599998,-0.400001,0
2023-06-27,36.000000,36.000000,36.000000,36.000000,-0.393444,0
2023-06-28,36.200001,36.200001,36.200001,36.200001,-0.395629,0
2023-06-29,36.200001,36.200001,36.200001,36.200001,-0.395629,0
2023-06-30,36.000000,36.000000,36.000000,36.000000,-0.393444,0
2023-07-03,36.400002,36.400002,36.400002,36.400002,-0.397815,0
2023-07-04,35.400002,35.400002,35.400002,35.400002,-0.386886,0
2023-07-05,35.400002,35.400002,35.400002,35.400002,-0.386886,0
2023-07-06,36.200001,36.200001,36.200001,36.200001,-0.395629,0
2023-07-07,35.599998,35.599998,35.599998,35.599998,-0.389072,0
2023-07-10,35.599998,35.599998,35.599998,35.599998,-0.389072,0
2023-07-11,35.000000,35.000000,35.000000,35.000000,-0.382515,0
2023-07-12,34.799999,34.799999,34.799999,34.799999,-0.380329,0
2023-07-13,35.000000,35.000000,35.000000,35.000000,-0.382515,0
2023-07-14,35.000000,35.000000,35.000000,35.000000,-0.382515,0
2023-07-17,34.799999,34.799999,34.799999,34.799999,-0.380329,0
2023-07-18,35.400002,35.400002,35.400002,35.400002,-0.386886,0
2023-07-19,35.599998,35.599998,35.599998,35.599998,-0.389072,0
2023-07-20,35.200001,35.200001,35.200001,35.200001,-0.384700,0
2023-07-21,35.200001,35.200001,35.200001,35.200001,-0.384700,0
2023-07-24,35.000000,35.000000,35.000000,35.000000,-0.382515,0
2023-07-25,35.400002,35.400002,35.400002,35.400002,-0.386886,0
2023-07-26,35.400002,35.400002,35.400002,35.400002,-0.386886,0
2023-07-27,35.599998,35.599998,35.599998,35.599998,-0.389072,0
2023-07-28,35.200001,35.200001,35.200001,35.200001,-0.384700,0
2023-07-31,35.200001,35.200001,35.200001,35.200001,-0.384700,0
2023-08-01,35.400002,35.400002,35.400002,35.400002,-0.386886,0
2023-08-02,35.200001,35.200001,35.200001,35.200001,-0.384700,0
2023-08-03,35.000000,35.000000,35.000000,35.000000,-0.382515,0
2023-08-04,35.000000,35.000000,35.000000,35.000000,-0.382515,0
2023-08-07,34.200001,34.200001,34.200001,34.200001,-0.373771,0
2023-08-08,35.400002,35.400002,35.400002,35.400002,-0.386886,0
2023-08-09,36.200001,36.200001,36.200001,36.200001,-0.395629,0
2023-08-10,36.599998,36.799999,36.599998,36.799999,-0.402187,100
2023-08-11,36.599998,36.599998,36.599998,36.599998,-0.400001,0
2023-08-14,36.200001,36.200001,36.200001,36.200001,-0.395629,0
2023-08-15,36.400002,36.400002,36.400002,36.400002,-0.397815,0
2023-08-16,36.400002,36.400002,36.400002,36.400002,-0.397815,0
2023-08-17,36.000000,36.000000,36.000000,36.000000,-0.393444,0
2023-08-18,36.000000,36.000000,36.000000,36.000000,-0.393444,0
2023-08-21,35.799999,35.799999,35.799999,35.799999,-0.391258,0
2023-08-22,36.000000,36.000000,36.000000,36.000000,-0.393444,0
2023-08-23,36.599998,36.599998,36.599998,36.599998,-0.400001,0
2023-08-24,38.000000,38.000000,38.000000,38.000000,-0.415302,0
2023-08-25,37.200001,37.200001,37.200001,37.200001,-0.406558,0
2023-08-28,38.000000,38.000000,38.000000,38.000000,-0.415302,0
2023-08-29,38.000000,38.000000,38.000000,38.000000,-0.415302,0
2023-08-30,38.000000,38.000000,38.000000,38.000000,-0.415302,0
2023-08-31,38.400002,38.400002,38.400002,38.400002,-0.419673,0
2023-09-01,38.599998,38.599998,38.599998,38.599998,-0.421859,0
2023-09-04,38.200001,38.200001,38.200001,38.200001,-0.417487,0
2023-09-05,38.400002,38.400002,38.400002,38.400002,-0.419673,0
2023-09-06,38.400002,38.400002,38.400002,38.400002,-0.419673,0
2023-09-07,38.400002,38.400002,38.400002,38.400002,-0.419673,0
2023-09-08,38.200001,38.200001,38.200001,38.200001,-0.417487,0
2023-09-11,38.599998,38.599998,38.599998,38.599998,-0.421859,0
2023-09-12,38.599998,38.599998,38.599998,38.599998,-0.421859,0
2023-09-13,37.599998,37.599998,37.599998,37.599998,-0.410930,0
2023-09-14,38.000000,38.000000,38.000000,38.000000,-0.415302,0
2023-09-15,38.200001,38.200001,38.200001,38.200001,-0.417487,0
2023-09-18,37.799999,37.799999,37.799999,37.799999,-0.413116,0
2023-09-19,36.799999,36.799999,36.799999,36.799999,-0.402187,0
2023-09-20,35.799999,35.799999,35.799999,35.799999,-0.391258,0
2023-09-21,36.200001,36.200001,36.200001,36.200001,-0.395629,0
2023-09-22,36.599998,36.599998,36.599998,36.599998,-0.400001,0
2023-09-25,37.000000,37.000000,37.000000,37.000000,-0.404373,0
2023-09-26,36.599998,36.599998,36.599998,36.599998,-0.400001,0
2023-09-27,36.599998,36.599998,36.599998,36.599998,-0.400001,0
2023-09-28,36.599998,36.599998,36.599998,36.599998,36.599998,0
2023-09-29,36.200001,36.200001,36.200001,36.200001,36.200001,0
2023-10-02,36.000000,36.000000,36.000000,36.000000,36.000000,0
2023-10-03,35.799999,35.799999,35.799999,35.799999,35.799999,0
2023-10-04,35.200001,35.200001,35.200001,35.200001,35.200001,0
2023-10-05,36.400002,36.400002,36.400002,36.400002,36.400002,0
2023-10-06,37.400002,37.400002,37.400002,37.400002,37.400002,0
2023-10-09,37.400002,37.400002,37.400002,37.400002,37.400002,0
2023-10-10,37.400002,37.400002,37.400002,37.400002,37.400002,0
2023-10-11,36.799999,36.799999,36.799999,36.799999,36.799999,0
2023-10-12,37.000000,37.000000,37.000000,37.000000,37.000000,0
